__run_id,__done,DFO,Library,DataFrame size,execution_time,num_dfos_per_joule,cpu_utilisation,memory_usage
run_9_repetition_13,DONE,replace,Modin,Small,6.097,0.223,61.6,11140404317.091
run_54_repetition_12,DONE,dropna,Polars,Large,1.234,3.926,57.0,11540632917.333
run_29_repetition_0,DONE,sort,Pandas,Small,0.933,5.282,68.1,10898656460.8
run_6_repetition_3,DONE,isna,Polars,Large,1.849,1.241,62.9,11906508800.0
run_4_repetition_19,DONE,isna,Pandas,Large,55.922,0.031,66.1,13321126240.344
run_41_repetition_1,DONE,drop,Modin,Small,6.398,0.207,75.4,11393809007.304
run_47_repetition_14,DONE,drop,Polars,Small,0.323,6.041,73.1,11248730112.0
run_9_repetition_9,DONE,replace,Modin,Small,6.1,0.265,71.8,11930839226.182
run_48_repetition_14,DONE,dropna,Modin,Large,36.085,0.036,90.1,12421165089.851
run_18_repetition_9,DONE,groupby,Dask,Large,1.245,1.176,75.2,7500376746.667
run_7_repetition_3,DONE,isna,Polars,Small,0.326,4.467,78.4,8085946368.0
run_16_repetition_19,DONE,groupby,Modin,Large,19.918,0.072,83.0,11261475885.851
run_63_repetition_0,DONE,fillna,Polars,Small,0.326,21.407,77.0,8363753472.0
run_59_repetition_6,DONE,fillna,Dask,Small,1.556,1.223,64.8,9107526217.143
run_63_repetition_10,DONE,fillna,Polars,Small,0.316,6.221,66.8,9465151488.0
run_16_repetition_7,DONE,groupby,Modin,Large,14.469,0.094,74.8,11856826618.776
run_59_repetition_9,DONE,fillna,Dask,Small,1.248,1.997,77.9,9221584213.333
run_29_repetition_7,DONE,sort,Pandas,Small,0.64,9.2,76.4,9393889280.0
run_6_repetition_6,DONE,isna,Polars,Large,1.554,4.259,84.5,10606914998.857
run_5_repetition_19,DONE,isna,Pandas,Small,0.641,5.381,76.7,7871070208.0
run_17_repetition_10,DONE,groupby,Modin,Small,6.172,0.275,66.4,8709521408.0
run_29_repetition_15,DONE,sort,Pandas,Small,0.948,1.808,80.1,8535313612.8
run_32_repetition_5,DONE,mean,Modin,Large,15.0,0.095,76.6,11259178606.431
run_25_repetition_17,DONE,sort,Modin,Small,7.068,0.178,76.1,8601698304.0
run_44_repetition_9,DONE,drop,Pandas,Large,39.997,0.045,63.1,11884219919.515
run_17_repetition_17,DONE,groupby,Modin,Small,5.878,0.264,66.2,9102717903.238
run_57_repetition_6,DONE,fillna,Modin,Small,6.476,0.203,78.2,9469185513.739
run_25_repetition_14,DONE,sort,Modin,Small,6.727,0.211,81.4,9738510336.0
run_4_repetition_8,DONE,isna,Pandas,Large,43.463,0.043,78.8,10825111365.818
run_61_repetition_6,DONE,fillna,Pandas,Small,0.942,8.079,76.1,7818402201.6
run_57_repetition_11,DONE,fillna,Modin,Small,6.484,0.237,73.3,8738748326.957
run_60_repetition_7,DONE,fillna,Pandas,Large,537.07,0.003,71.5,11881185823.323
run_28_repetition_3,DONE,sort,Pandas,Large,76.78,0.022,66.2,10858618194.614
run_57_repetition_17,DONE,fillna,Modin,Small,6.765,0.213,65.5,8190746624.0
run_2_repetition_5,DONE,isna,Dask,Large,1.237,5.931,68.8,7854773589.333
run_47_repetition_16,DONE,drop,Polars,Small,0.335,9.751,79.8,8030792362.667
run_9_repetition_1,DONE,replace,Modin,Small,5.856,0.3,78.5,6681921828.571
run_1_repetition_3,DONE,isna,Modin,Small,6.168,0.258,66.9,6839876887.273
run_55_repetition_14,DONE,dropna,Polars,Small,0.319,25.404,61.3,6578307072.0
run_22_repetition_8,DONE,groupby,Polars,Large,0.631,12.578,66.8,7073251328.0
run_36_repetition_6,DONE,mean,Pandas,Large,2.475,0.826,73.9,8822238412.8
run_10_repetition_9,DONE,replace,Dask,Large,1.254,1.058,80.2,7127629824.0
run_36_repetition_9,DONE,mean,Pandas,Large,2.167,0.686,78.6,9249534407.111
run_45_repetition_0,DONE,drop,Pandas,Small,0.645,3.336,83.0,7558561792.0
run_22_repetition_13,DONE,groupby,Polars,Large,0.642,8.693,76.2,8347787264.0
run_53_repetition_8,DONE,dropna,Pandas,Small,0.646,5.904,76.7,7957606400.0
run_41_repetition_2,DONE,drop,Modin,Small,6.174,0.299,66.3,8560441902.545
run_0_repetition_6,DONE,isna,Modin,Large,22.374,0.067,60.7,10222618105.173
run_55_repetition_13,DONE,dropna,Polars,Small,0.32,24.935,76.2,6291122858.667
run_27_repetition_17,DONE,sort,Dask,Small,1.24,3.727,74.5,6595013290.667
run_54_repetition_19,DONE,dropna,Polars,Large,0.949,3.158,76.3,6984096153.6
run_8_repetition_4,DONE,replace,Modin,Large,37.12,0.041,69.3,11260484233.366
run_60_repetition_19,DONE,fillna,Pandas,Large,522.538,0.003,67.5,11732682495.548
run_34_repetition_18,DONE,mean,Dask,Large,2.144,1.517,73.6,7260101745.778
run_20_repetition_7,DONE,groupby,Pandas,Large,2.176,0.881,80.7,9006645248.0
run_29_repetition_12,DONE,sort,Pandas,Small,0.637,2.417,66.8,7894032384.0
run_49_repetition_18,DONE,dropna,Modin,Small,5.852,0.308,79.5,8504485790.476
run_44_repetition_10,DONE,drop,Pandas,Large,43.013,0.039,75.6,11288920294.761
run_34_repetition_1,DONE,mean,Dask,Large,1.573,3.886,72.2,6104275821.714
run_34_repetition_15,DONE,mean,Dask,Large,1.261,5.95,78.9,6316911274.667
run_15_repetition_4,DONE,replace,Polars,Small,0.33,7.837,78.7,6454919168.0
run_1_repetition_7,DONE,isna,Modin,Small,6.481,0.262,78.9,7206251653.565
run_20_repetition_2,DONE,groupby,Pandas,Large,2.185,1.751,72.9,8517945116.444
run_17_repetition_4,DONE,groupby,Modin,Small,6.173,0.299,80.3,7762226827.636
run_55_repetition_1,DONE,dropna,Polars,Small,0.326,7.955,69.5,7469798741.333
run_38_repetition_16,DONE,mean,Polars,Large,0.636,4.005,71.3,8380932096.0
run_17_repetition_18,DONE,groupby,Modin,Small,5.855,0.338,79.5,8844124550.095
run_22_repetition_4,DONE,groupby,Polars,Large,0.632,2.183,80.6,8484360192.0
run_2_repetition_3,DONE,isna,Dask,Large,1.246,1.308,64.8,8692015104.0
run_25_repetition_8,DONE,sort,Modin,Small,6.497,0.206,76.2,7359019631.304
run_11_repetition_2,DONE,replace,Dask,Small,1.253,4.847,68.7,7054305962.667
run_4_repetition_13,DONE,isna,Pandas,Large,43.506,0.041,76.3,10521889011.469
run_18_repetition_14,DONE,groupby,Dask,Large,1.256,1.15,69.3,7752190634.667
run_4_repetition_12,DONE,isna,Pandas,Large,43.429,0.044,82.3,10471305301.93
run_48_repetition_19,DONE,dropna,Modin,Large,20.865,0.066,81.5,11476670405.486
run_31_repetition_14,DONE,sort,Polars,Small,0.331,9.018,73.4,8214069248.0
run_61_repetition_13,DONE,fillna,Pandas,Small,0.948,8.064,81.6,8400476569.6
run_40_repetition_7,DONE,drop,Modin,Large,15.364,0.095,77.4,10008414680.615
run_26_repetition_9,DONE,sort,Dask,Large,1.256,2.29,70.8,6308697429.333
run_31_repetition_10,DONE,sort,Polars,Small,0.329,12.734,67.4,6538739712.0
run_14_repetition_2,DONE,replace,Polars,Large,7.769,0.169,76.6,9086934129.778
run_64_repetition_15,DONE,concat,Modin,Large,13.789,0.092,78.4,10091737349.447
run_71_repetition_17,DONE,concat,Polars,Small,0.33,23.023,74.2,7093873322.667
run_54_repetition_4,DONE,dropna,Polars,Large,0.934,7.847,57.6,7891173376.0
run_47_repetition_3,DONE,drop,Polars,Small,0.32,23.956,66.7,7796965376.0
run_7_repetition_16,DONE,isna,Polars,Small,0.323,23.69,67.1,7946452992.0
run_34_repetition_4,DONE,mean,Dask,Large,1.852,1.894,88.1,8230801408.0
run_61_repetition_19,DONE,fillna,Pandas,Small,0.938,4.081,65.6,8364484198.4
run_0_repetition_12,DONE,isna,Modin,Large,21.797,0.067,84.3,10124472600.548
run_33_repetition_13,DONE,mean,Modin,Small,6.164,0.254,79.9,6932924602.182
run_57_repetition_13,DONE,fillna,Modin,Small,5.86,0.269,75.9,7211025164.19
run_55_repetition_12,DONE,dropna,Polars,Small,0.323,6.434,69.7,7006076928.0
run_25_repetition_13,DONE,sort,Modin,Small,6.772,0.204,84.2,7705815722.667
run_11_repetition_14,DONE,replace,Dask,Small,1.252,6.151,78.7,7368723114.667
run_56_repetition_9,DONE,fillna,Modin,Large,18.411,0.071,72.9,10968824006.194
run_40_repetition_1,DONE,drop,Modin,Large,16.539,0.08,77.0,11127973888.0
run_39_repetition_15,DONE,mean,Polars,Small,0.325,23.917,74.6,7892762624.0
run_1_repetition_9,DONE,isna,Modin,Small,6.736,0.215,71.9,7074366122.667
run_31_repetition_8,DONE,sort,Polars,Small,0.327,4.304,71.4,6452674560.0
run_61_repetition_8,DONE,fillna,Pandas,Small,0.943,1.773,75.8,6633052569.6
run_38_repetition_18,DONE,mean,Polars,Large,0.642,3.33,75.1,7212953600.0
run_57_repetition_0,DONE,fillna,Modin,Small,5.851,0.311,80.5,7598522368.0
run_61_repetition_1,DONE,fillna,Pandas,Small,0.947,1.787,70.5,7358169088.0
run_20_repetition_3,DONE,groupby,Pandas,Large,2.487,0.775,79.8,9048032870.4
run_24_repetition_8,DONE,sort,Modin,Large,664.048,0.002,72.4,12625434026.863
run_38_repetition_12,DONE,mean,Polars,Large,0.943,2.411,63.6,8009174220.8
run_62_repetition_6,DONE,fillna,Polars,Large,69.572,0.016,71.8,9899549141.145
run_62_repetition_16,DONE,fillna,Polars,Large,71.565,0.015,77.6,8769030838.386
run_9_repetition_0,DONE,replace,Modin,Small,6.146,0.252,78.9,6610865058.909
run_71_repetition_7,DONE,concat,Polars,Small,0.319,23.903,60.0,6500248234.667
run_2_repetition_17,DONE,isna,Dask,Large,1.252,3.977,67.6,6688508586.667
run_30_repetition_8,DONE,sort,Polars,Large,63.376,0.024,68.7,10350171293.538
run_15_repetition_0,DONE,replace,Polars,Small,0.329,7.544,77.8,6914517674.667
run_63_repetition_18,DONE,fillna,Polars,Small,0.334,22.531,83.3,7056474112.0
run_30_repetition_9,DONE,sort,Polars,Large,42.603,0.033,68.8,9058076730.514
run_69_repetition_0,DONE,concat,Pandas,Small,0.928,4.985,69.5,5177255526.4
run_50_repetition_11,DONE,dropna,Dask,Large,1.558,3.363,66.0,5659990893.714
run_58_repetition_2,DONE,fillna,Dask,Large,1.253,2.893,68.3,5911658496.0
run_29_repetition_4,DONE,sort,Pandas,Small,0.935,2.102,69.5,6092770508.8
run_39_repetition_3,DONE,mean,Polars,Small,0.328,12.333,69.3,6268857002.667
run_42_repetition_9,DONE,drop,Dask,Large,1.247,2.669,69.3,6463695530.667
run_35_repetition_5,DONE,mean,Dask,Small,1.251,1.222,80.1,6650309290.667
run_70_repetition_12,DONE,concat,Polars,Large,0.637,2.257,61.7,6900686848.0
run_15_repetition_18,DONE,replace,Polars,Small,0.329,6.43,80.5,7100803754.667
run_10_repetition_13,DONE,replace,Dask,Large,0.941,2.082,70.5,7291194572.8
run_26_repetition_12,DONE,sort,Dask,Large,1.25,1.667,52.0,5428609024.0
run_7_repetition_5,DONE,isna,Polars,Small,0.332,4.726,80.3,5581580970.667
run_32_repetition_2,DONE,mean,Modin,Large,20.581,0.07,77.1,9570444332.522
run_35_repetition_3,DONE,mean,Dask,Small,1.551,4.689,76.0,5645673618.286
run_5_repetition_4,DONE,isna,Pandas,Small,0.938,8.243,75.5,5822067507.2
run_22_repetition_19,DONE,groupby,Polars,Large,0.628,12.3,76.4,6288756736.0
run_50_repetition_13,DONE,dropna,Dask,Large,1.248,6.271,57.5,6349283328.0
run_20_repetition_5,DONE,groupby,Pandas,Large,2.48,0.905,79.4,8082143641.6
run_13_repetition_0,DONE,replace,Pandas,Small,0.643,2.308,81.6,6736830464.0
run_56_repetition_17,DONE,fillna,Modin,Large,40.462,0.036,70.7,11176490488.358
run_68_repetition_9,DONE,concat,Pandas,Large,33.006,0.061,83.1,9788293270.312
run_29_repetition_2,DONE,sort,Pandas,Small,0.64,3.578,68.6,5772660736.0
run_64_repetition_11,DONE,concat,Modin,Large,15.38,0.094,73.0,9256499672.615
run_63_repetition_14,DONE,fillna,Polars,Small,0.327,4.57,75.5,5852086272.0
run_12_repetition_9,DONE,replace,Pandas,Large,98.873,0.018,70.6,10417700711.827
run_53_repetition_16,DONE,dropna,Pandas,Small,0.945,1.849,63.0,5474349875.2
run_54_repetition_15,DONE,dropna,Polars,Large,0.94,7.955,74.6,5532041216.0
run_41_repetition_14,DONE,drop,Modin,Small,6.158,0.25,54.4,5783453696.0
run_14_repetition_6,DONE,replace,Polars,Large,8.35,0.157,66.2,7833319212.138
run_36_repetition_5,DONE,mean,Pandas,Large,2.18,2.527,77.8,7569158599.111
run_31_repetition_5,DONE,sort,Polars,Small,0.329,23.792,69.4,5873194325.333
run_64_repetition_3,DONE,concat,Modin,Large,155.579,0.012,80.4,10213154461.228
run_17_repetition_0,DONE,groupby,Modin,Small,5.855,0.32,78.8,5620986831.238
run_47_repetition_7,DONE,drop,Polars,Small,0.332,4.043,67.9,5396070400.0
run_14_repetition_10,DONE,replace,Polars,Large,8.057,0.146,54.1,7859169572.571
run_56_repetition_7,DONE,fillna,Modin,Large,52.177,0.031,78.0,10837522860.651
run_12_repetition_6,DONE,replace,Pandas,Large,99.208,0.019,73.5,10239691738.074
run_48_repetition_16,DONE,dropna,Modin,Large,25.482,0.052,77.0,9845171428.894
run_59_repetition_12,DONE,fillna,Dask,Small,1.258,1.324,71.1,5999435776.0
run_31_repetition_15,DONE,sort,Polars,Small,0.328,5.358,65.9,6285153621.333
run_69_repetition_14,DONE,concat,Pandas,Small,0.945,1.765,82.4,6478931558.4
run_51_repetition_11,DONE,dropna,Dask,Small,1.255,2.633,69.7,6658402986.667
run_18_repetition_13,DONE,groupby,Dask,Large,1.25,2.051,81.3,6831076693.333
run_36_repetition_11,DONE,mean,Pandas,Large,2.49,1.826,81.5,8639681331.2
run_7_repetition_14,DONE,isna,Polars,Small,0.321,6.673,87.5,7263109120.0
run_64_repetition_5,DONE,concat,Modin,Large,16.594,0.088,67.7,10453857426.286
run_15_repetition_7,DONE,replace,Polars,Small,0.319,5.394,87.5,7215710208.0
run_16_repetition_1,DONE,groupby,Modin,Large,14.452,0.098,73.9,8646023711.347
run_5_repetition_18,DONE,isna,Pandas,Small,0.641,3.8,85.6,5241200640.0
run_7_repetition_0,DONE,isna,Polars,Small,0.331,11.762,75.0,5464473600.0
run_58_repetition_7,DONE,fillna,Dask,Large,1.258,4.705,69.6,5743981909.333
run_23_repetition_0,DONE,groupby,Polars,Small,0.331,23.134,66.5,5863374848.0
run_68_repetition_16,DONE,concat,Pandas,Large,33.334,0.057,83.4,10111733387.636
run_32_repetition_6,DONE,mean,Modin,Large,15.342,0.094,59.4,9903616630.154
run_46_repetition_0,DONE,drop,Polars,Large,0.934,6.912,77.5,7474230067.2
run_51_repetition_7,DONE,dropna,Dask,Small,1.232,3.205,79.7,6999452330.667
run_28_repetition_8,DONE,sort,Pandas,Large,75.796,0.024,73.4,9229798565.161
run_1_repetition_18,DONE,isna,Modin,Small,6.181,0.273,67.8,6366779205.818
run_20_repetition_19,DONE,groupby,Pandas,Large,2.469,1.845,76.1,8038863667.2
run_28_repetition_15,DONE,sort,Pandas,Large,75.829,0.023,71.9,10142769680.516
run_26_repetition_15,DONE,sort,Dask,Large,1.256,1.828,72.8,5520435882.667
run_6_repetition_0,DONE,isna,Polars,Large,1.568,1.557,68.5,7537974125.714
run_3_repetition_13,DONE,isna,Dask,Small,0.946,5.207,74.7,5150320230.4
run_69_repetition_12,DONE,concat,Pandas,Small,0.639,11.633,77.5,5415550976.0
run_15_repetition_11,DONE,replace,Polars,Small,0.332,23.755,77.3,5558889130.667
run_10_repetition_4,DONE,replace,Dask,Large,1.259,1.942,62.7,5815555413.333
run_19_repetition_8,DONE,groupby,Dask,Small,1.235,6.063,69.1,5983245653.333
run_1_repetition_10,DONE,isna,Modin,Small,6.481,0.25,70.6,6607755531.13
run_24_repetition_18,DONE,sort,Modin,Large,709.177,0.002,71.7,12373227680.801
run_32_repetition_8,DONE,mean,Modin,Large,17.196,0.072,62.8,10023674985.931
run_49_repetition_1,DONE,dropna,Modin,Small,6.469,0.192,79.1,5101402022.957
run_0_repetition_4,DONE,isna,Modin,Large,15.356,0.089,64.5,8554646606.769
run_7_repetition_8,DONE,isna,Polars,Small,0.331,11.461,81.5,4969660416.0
run_16_repetition_2,DONE,groupby,Modin,Large,15.359,0.088,77.5,8736596598.154
run_63_repetition_3,DONE,fillna,Polars,Small,0.332,4.983,76.9,5390030165.333
run_71_repetition_6,DONE,concat,Polars,Small,0.33,4.664,74.8,5798630741.333
run_58_repetition_3,DONE,fillna,Dask,Large,1.251,1.646,55.6,6062478677.333
run_48_repetition_3,DONE,dropna,Modin,Large,21.481,0.067,64.3,10205805909.333
run_3_repetition_14,DONE,isna,Dask,Small,1.565,3.228,69.1,7052825161.143
run_65_repetition_16,DONE,concat,Modin,Small,6.153,0.231,48.8,7649863866.182
run_10_repetition_19,DONE,replace,Dask,Large,0.952,7.148,75.2,4948200652.8
run_22_repetition_15,DONE,groupby,Polars,Large,0.644,11.781,76.9,5764386816.0
run_32_repetition_7,DONE,mean,Modin,Large,15.373,0.095,78.8,9048927940.923
run_3_repetition_16,DONE,isna,Dask,Small,1.241,4.413,80.5,5244106069.333
run_52_repetition_7,DONE,dropna,Pandas,Large,45.983,0.038,72.5,8932905638.146
run_18_repetition_1,DONE,groupby,Dask,Large,1.251,1.469,39.5,6050411861.333
run_69_repetition_2,DONE,concat,Pandas,Small,0.63,4.981,72.5,6470504448.0
run_55_repetition_18,DONE,dropna,Polars,Small,0.33,24.732,85.1,6664601600.0
run_28_repetition_12,DONE,sort,Pandas,Large,75.502,0.024,63.4,9229987823.417
run_5_repetition_16,DONE,isna,Pandas,Small,0.638,3.43,74.4,4044394496.0
run_59_repetition_17,DONE,fillna,Dask,Small,1.256,3.303,73.0,4442426026.667
run_42_repetition_2,DONE,drop,Dask,Large,1.262,1.838,67.8,4767798613.333
run_16_repetition_10,DONE,groupby,Modin,Large,18.117,0.076,83.6,9297924028.852
run_39_repetition_11,DONE,mean,Polars,Small,0.332,24.006,68.9,5718234453.333
run_27_repetition_5,DONE,sort,Dask,Small,1.241,5.821,69.4,5924997802.667
run_53_repetition_17,DONE,dropna,Pandas,Small,0.935,8.146,57.5,6197107097.6
run_31_repetition_0,DONE,sort,Polars,Small,0.32,24.928,80.5,6386576042.667
run_48_repetition_12,DONE,dropna,Modin,Large,419.527,0.005,71.6,9449052492.837
run_34_repetition_11,DONE,mean,Dask,Large,1.876,3.341,59.5,5836214272.0
run_65_repetition_11,DONE,concat,Modin,Small,6.189,0.27,66.9,6575402635.636
run_66_repetition_2,DONE,concat,Dask,Large,1.247,5.385,72.5,6365194922.667
run_55_repetition_17,DONE,dropna,Polars,Small,0.329,24.972,65.7,6548051285.333
run_6_repetition_15,DONE,isna,Polars,Large,1.562,4.259,63.6,7610833773.714
run_66_repetition_9,DONE,concat,Dask,Large,1.546,4.106,84.7,7088694418.286
run_12_repetition_10,DONE,replace,Pandas,Large,97.455,0.019,68.0,10015894135.145
run_21_repetition_5,DONE,groupby,Pandas,Small,0.641,10.771,61.2,5238607872.0
run_63_repetition_7,DONE,fillna,Polars,Small,0.328,21.463,68.9,5565147818.667
run_41_repetition_18,DONE,drop,Modin,Small,5.847,0.31,75.4,6406303939.048
run_47_repetition_1,DONE,drop,Polars,Small,0.332,4.695,67.7,6293367466.667
run_57_repetition_4,DONE,fillna,Modin,Small,5.838,0.217,81.6,6933247707.429
run_12_repetition_4,DONE,replace,Pandas,Large,98.603,0.019,67.3,9012227816.149
run_40_repetition_0,DONE,drop,Modin,Large,19.065,0.079,59.9,9337438208.0
run_25_repetition_5,DONE,sort,Modin,Small,7.082,0.194,68.6,6049288028.16
run_19_repetition_14,DONE,groupby,Dask,Small,1.233,5.907,76.9,5761272490.667
run_11_repetition_13,DONE,replace,Dask,Small,1.249,5.913,67.7,5946212352.0
run_5_repetition_15,DONE,isna,Pandas,Small,0.93,4.541,57.3,6189364019.2
run_13_repetition_18,DONE,replace,Pandas,Small,0.946,3.516,82.2,6353548083.2
run_33_repetition_0,DONE,mean,Modin,Small,6.77,0.21,70.5,7688317610.667
run_58_repetition_8,DONE,fillna,Dask,Large,1.259,5.99,75.7,5338977621.333
run_31_repetition_16,DONE,sort,Polars,Small,0.324,23.88,77.8,5518011050.667
run_11_repetition_0,DONE,replace,Dask,Small,1.255,5.857,82.8,5722688170.667
run_53_repetition_10,DONE,dropna,Pandas,Small,0.939,7.955,65.6,5900537036.8
run_19_repetition_16,DONE,groupby,Dask,Small,1.246,2.777,71.6,6095385941.333
run_15_repetition_16,DONE,replace,Polars,Small,0.327,9.307,68.3,6242320384.0
run_49_repetition_16,DONE,dropna,Modin,Small,6.183,0.243,66.3,6929673122.909
run_65_repetition_6,DONE,concat,Modin,Small,5.866,0.297,68.0,7150217118.476
run_26_repetition_0,DONE,sort,Dask,Large,1.256,3.326,78.7,6859076949.333
run_0_repetition_0,DONE,isna,Modin,Large,28.506,0.053,81.4,10555638794.779
run_16_repetition_17,DONE,groupby,Modin,Large,21.791,0.064,75.7,10193029316.384
run_38_repetition_1,DONE,mean,Polars,Large,0.641,2.165,72.9,5105696768.0
run_35_repetition_10,DONE,mean,Dask,Small,1.57,1.29,75.6,5137371721.143
run_17_repetition_3,DONE,groupby,Modin,Small,5.887,0.335,75.5,5750421991.619
run_22_repetition_0,DONE,groupby,Polars,Large,0.639,2.566,76.9,6181916672.0
run_10_repetition_3,DONE,replace,Dask,Large,1.254,1.784,74.3,5780332544.0
run_39_repetition_4,DONE,mean,Polars,Small,0.328,9.191,76.5,6008307712.0
run_61_repetition_11,DONE,fillna,Pandas,Small,0.945,2.681,83.7,6180621516.8
run_47_repetition_8,DONE,drop,Polars,Small,0.333,10.092,80.5,6330100394.667
run_3_repetition_10,DONE,isna,Dask,Small,1.255,3.245,78.1,6557067946.667
run_55_repetition_15,DONE,dropna,Polars,Small,0.328,9.152,67.3,6686911146.667
run_9_repetition_8,DONE,replace,Modin,Small,6.187,0.242,83.5,7306869294.545
run_44_repetition_3,DONE,drop,Pandas,Large,36.073,0.058,76.2,9511489845.782
run_42_repetition_18,DONE,drop,Dask,Large,1.231,4.043,60.9,5221875712.0
run_50_repetition_15,DONE,dropna,Dask,Large,1.245,2.619,67.1,5608106666.667
run_69_repetition_5,DONE,concat,Pandas,Small,0.63,4.34,80.5,5826883584.0
run_71_repetition_4,DONE,concat,Polars,Small,0.329,14.006,75.7,5976473600.0
run_65_repetition_0,DONE,concat,Modin,Small,5.56,0.264,54.1,6574596096.0
run_62_repetition_2,DONE,fillna,Polars,Large,67.488,0.016,71.3,9256317300.364
run_0_repetition_15,DONE,isna,Modin,Large,17.161,0.075,77.6,10020727843.31
run_47_repetition_18,DONE,drop,Polars,Small,0.332,22.904,73.2,4491635370.667
run_35_repetition_1,DONE,mean,Dask,Small,1.554,4.425,82.4,4897671460.571
run_53_repetition_2,DONE,dropna,Pandas,Small,0.94,4.477,67.6,5124538368.0
run_4_repetition_7,DONE,isna,Pandas,Large,43.166,0.044,75.7,8739358748.845
run_5_repetition_2,DONE,isna,Pandas,Small,0.943,8.019,75.9,5724140339.2
run_46_repetition_15,DONE,drop,Polars,Large,0.631,12.17,77.1,6043054080.0
run_39_repetition_1,DONE,mean,Polars,Small,0.326,24.042,81.4,6247295658.667
run_17_repetition_5,DONE,groupby,Modin,Small,6.191,0.289,72.7,6896353280.0
run_30_repetition_10,DONE,sort,Polars,Large,59.935,0.024,76.5,9847719717.685
run_4_repetition_16,DONE,isna,Pandas,Large,43.51,0.044,74.0,8119746560.0
run_19_repetition_4,DONE,groupby,Dask,Small,1.238,4.506,70.2,5116272640.0
run_21_repetition_15,DONE,groupby,Pandas,Small,0.634,8.187,75.2,5523263488.0
run_54_repetition_2,DONE,dropna,Polars,Large,0.932,8.254,70.8,6519842406.4
run_71_repetition_3,DONE,concat,Polars,Small,0.321,24.394,82.3,5863374848.0
run_3_repetition_2,DONE,isna,Dask,Small,1.252,3.493,60.7,6049314133.333
run_1_repetition_13,DONE,isna,Modin,Small,6.164,0.273,80.4,6712024343.273
run_41_repetition_7,DONE,drop,Modin,Small,6.161,0.209,65.7,6895600360.727
run_12_repetition_16,DONE,replace,Pandas,Large,97.693,0.02,84.9,9072222285.041
run_60_repetition_13,DONE,fillna,Pandas,Large,482.185,0.004,70.2,10729998366.022
run_45_repetition_12,DONE,drop,Pandas,Small,0.945,2.118,67.1,5260076646.4
run_42_repetition_12,DONE,drop,Dask,Large,1.245,1.203,66.1,5781703338.667
run_10_repetition_1,DONE,replace,Dask,Large,0.946,3.079,75.4,6004483686.4
run_59_repetition_7,DONE,fillna,Dask,Small,1.253,4.199,60.8,6185547093.333
run_28_repetition_13,DONE,sort,Pandas,Large,75.208,0.025,79.1,9971426545.431
run_68_repetition_4,DONE,concat,Pandas,Large,33.878,0.056,85.1,10071023762.286
run_24_repetition_9,DONE,sort,Modin,Large,671.804,0.002,71.3,12158422928.087
run_34_repetition_6,DONE,mean,Dask,Large,1.868,1.593,77.8,5836304384.0
run_46_repetition_4,DONE,drop,Polars,Large,0.634,11.862,79.1,6361985024.0
run_23_repetition_11,DONE,groupby,Polars,Small,0.332,22.146,81.0,6640981333.333
run_46_repetition_5,DONE,drop,Polars,Large,0.635,11.134,69.9,7422967808.0
run_2_repetition_1,DONE,isna,Dask,Large,0.946,5.817,74.4,6972148940.8
run_60_repetition_4,DONE,fillna,Pandas,Large,493.019,0.004,75.4,10907797046.778
run_40_repetition_15,DONE,drop,Modin,Large,14.746,0.083,67.6,9259217387.52
run_42_repetition_3,DONE,drop,Dask,Large,1.241,4.484,75.5,6022002005.333
run_4_repetition_14,DONE,isna,Pandas,Large,43.196,0.046,71.8,9656902324.282
run_15_repetition_14,DONE,replace,Polars,Small,0.326,22.593,82.5,6480958805.333
run_66_repetition_11,DONE,concat,Dask,Large,1.566,1.703,79.7,6969166116.571
run_31_repetition_4,DONE,sort,Polars,Small,0.323,24.148,71.5,5112162986.667
run_16_repetition_18,DONE,groupby,Modin,Large,13.802,0.098,72.3,8281748066.043
run_1_repetition_17,DONE,isna,Modin,Small,6.769,0.211,77.8,5731439957.333
run_58_repetition_10,DONE,fillna,Dask,Large,1.246,1.469,77.8,5528248320.0
run_19_repetition_7,DONE,groupby,Dask,Small,1.258,2.016,80.8,5693808640.0
run_70_repetition_17,DONE,concat,Polars,Large,0.64,4.042,77.6,6189887488.0
run_5_repetition_6,DONE,isna,Pandas,Small,0.64,4.234,75.0,6226018304.0
run_69_repetition_4,DONE,concat,Pandas,Small,0.637,3.399,76.1,6351257600.0
run_62_repetition_4,DONE,fillna,Polars,Large,69.549,0.016,77.8,9389462315.982
run_20_repetition_13,DONE,groupby,Pandas,Large,2.485,0.723,67.4,6087286784.0
run_64_repetition_12,DONE,concat,Modin,Large,14.443,0.097,75.4,8581085225.796
run_52_repetition_14,DONE,dropna,Pandas,Large,45.953,0.04,81.0,8657964432.106
run_50_repetition_10,DONE,dropna,Dask,Large,1.251,1.33,76.2,5663962453.333
run_64_repetition_19,DONE,concat,Modin,Large,12.578,0.096,75.2,8893268349.023
run_22_repetition_2,DONE,groupby,Polars,Large,0.631,11.038,70.8,6065606656.0
run_15_repetition_10,DONE,replace,Polars,Small,0.329,23.294,72.7,6391349248.0
run_64_repetition_16,DONE,concat,Modin,Large,20.521,0.07,72.9,10215575255.188
run_15_repetition_12,DONE,replace,Polars,Small,0.326,4.137,69.6,6779185834.667
run_36_repetition_14,DONE,mean,Pandas,Large,2.47,1.097,76.8,6911400345.6
